family_id,wave,type,member,score
424,w1,satis,parent,6.355802597
424,w1,satis,child,5.928573733
424,w2,satis,parent,6.642188165
424,w2,satis,child,7.142188165
425,w1,comm,parent,5.694722353
425,w1,comm,child,5.505974573
425,w2,comm,parent,6.100348463
425,w2,comm,child,6.600348463
425,w1,satis,parent,8.079296106
425,w1,satis,child,7.890548326
425,w2,satis,parent,8.484922216
425,w2,satis,child,8.984922216
426,w1,comm,parent,5.382915791
426,w1,comm,child,4.92558662
426,w2,comm,parent,5.654251205
426,w2,comm,child,6.154251205
426,w1,satis,parent,8.565689564
426,w1,satis,child,8.108360393
426,w2,satis,parent,8.837024979
426,w2,satis,child,9.337024979
427,w1,comm,parent,5.640615727
427,w1,comm,child,5.610698601
427,w2,comm,parent,6.125657164
427,w2,comm,child,6.625657164
427,w1,satis,parent,7.636441651
427,w1,satis,child,7.606524526
427,w2,satis,parent,8.121483089
427,w2,satis,child,8.621483089
428,w1,comm,parent,7.236279324
428,w1,comm,child,9.056415427
428,w2,comm,parent,8.646347375
428,w2,comm,child,9.146347375
428,w1,satis,parent,10.15320937
428,w1,satis,child,11.97334547
428,w2,satis,parent,11.56327742
428,w2,satis,child,12.06327742
429,w1,comm,parent,3.299160068
429,w1,comm,child,3.323347709
429,w2,comm,parent,3.811253889
429,w2,comm,child,4.311253889
429,w1,satis,parent,5.098337203
429,w1,satis,child,5.122524844
429,w2,satis,parent,5.610431024
429,w2,satis,child,6.110431024
430,w1,comm,parent,3.6828483
430,w1,comm,child,3.689298407
430,w2,comm,parent,4.186073353
430,w2,comm,child,4.686073353
430,w1,satis,parent,5.863054933
430,w1,satis,child,5.869505039
430,w2,satis,parent,6.366279986
430,w2,satis,child,6.866279986
431,w1,comm,parent,6.213939635
431,w1,comm,child,5.005215979
431,w2,comm,parent,6.109577807
431,w2,comm,child,6.609577807
431,w1,satis,parent,8.901749689
431,w1,satis,child,7.693026033
431,w2,satis,parent,8.797387861
431,w2,satis,child,9.297387861
432,w1,comm,parent,5.321245865
432,w1,comm,child,4.792009627
432,w2,comm,parent,5.556627746
432,w2,comm,child,6.056627746
432,w1,satis,parent,7.069625672
432,w1,satis,child,6.540389433
432,w2,satis,parent,7.305007552
432,w2,satis,child,7.805007552
433,w1,comm,parent,5.647999424
433,w1,comm,child,7.807620623
433,w2,comm,parent,7.227810024
433,w2,comm,child,7.727810024
433,w1,satis,parent,6.799060055
433,w1,satis,child,8.958681255
433,w2,satis,parent,8.378870655
433,w2,satis,child,8.878870655
434,w1,comm,parent,6.923650978
434,w1,comm,child,5.601481881
434,w2,comm,parent,6.76256643
434,w2,comm,child,7.26256643
434,w1,satis,parent,8.83131557
434,w1,satis,child,7.509146474
434,w2,satis,parent,8.670231022
434,w2,satis,child,9.170231022
435,w1,comm,parent,4.481231748
435,w1,comm,child,5.834739137
435,w2,comm,parent,5.657985442
435,w2,comm,child,6.157985442
435,w1,satis,parent,6.359331995
435,w1,satis,child,7.712839384
435,w2,satis,parent,7.536085689
435,w2,satis,child,8.036085689
436,w1,comm,parent,4.531798908
436,w1,comm,child,6.006193071
436,w2,comm,parent,5.76899599
436,w2,comm,child,6.26899599
436,w1,satis,parent,6.500425878
436,w1,satis,child,7.974820041
436,w2,satis,parent,7.73762296
436,w2,satis,child,8.23762296
437,w1,comm,parent,7.19556744
437,w1,comm,child,5.145636338
437,w2,comm,parent,6.670601889
437,w2,comm,child,7.170601889
437,w1,satis,parent,8.838734755
437,w1,satis,child,6.788803653
437,w2,satis,parent,8.313769204
437,w2,satis,child,8.813769204
438,w1,comm,parent,5.183217822
438,w1,comm,child,8.262929498
438,w2,comm,parent,7.22307366
438,w2,comm,child,7.72307366
438,w1,satis,parent,6.925216952
438,w1,satis,child,10.00492863
438,w2,satis,parent,8.96507279
438,w2,satis,child,9.46507279
439,w1,comm,parent,4.847601456
439,w1,comm,child,4.001350377
439,w2,comm,parent,4.924475916
439,w2,comm,child,5.424475916
439,w1,satis,parent,6.9762279
439,w1,satis,child,6.129976821
439,w2,satis,parent,7.05310236
439,w2,satis,child,7.55310236
440,w1,comm,parent,5.422859324
440,w1,comm,child,4.649899357
440,w2,comm,parent,5.536379341
440,w2,comm,child,6.036379341
440,w1,satis,parent,7.977402036
440,w1,satis,child,7.20444207
440,w2,satis,parent,8.090922053
440,w2,satis,child,8.590922053
441,w1,comm,parent,5.217291241
441,w1,comm,child,6.339547405
441,w2,comm,parent,6.278419323
441,w2,comm,child,6.778419323
441,w1,satis,parent,7.186088
441,w1,satis,child,8.308344164
441,w2,satis,parent,8.247216082
441,w2,satis,child,8.747216082
442,w1,comm,parent,6.299733674
442,w1,comm,child,5.859384026
442,w2,comm,parent,6.57955885
442,w2,comm,child,7.07955885
442,w1,satis,parent,8.905736911
442,w1,satis,child,8.465387263
442,w2,satis,parent,9.185562087
442,w2,satis,child,9.685562087
443,w1,comm,parent,5.354345041
443,w1,comm,child,4.930490028
443,w2,comm,parent,5.642417535
443,w2,comm,child,6.142417535
443,w1,satis,parent,7.753867735
443,w1,satis,child,7.330012723
443,w2,satis,parent,8.041940229
443,w2,satis,child,8.541940229
444,w1,comm,parent,6.159753805
444,w1,comm,child,7.074084643
444,w2,comm,parent,7.116919224
444,w2,comm,child,7.616919224
444,w1,satis,parent,7.865286035
444,w1,satis,child,8.779616873
444,w2,satis,parent,8.822451454
444,w2,satis,child,9.322451454
445,w1,comm,parent,4.754996689
445,w1,comm,child,5.059737952
445,w2,comm,parent,5.40736732
445,w2,comm,child,5.90736732
445,w1,satis,parent,6.886572423
445,w1,satis,child,7.191313686
445,w2,satis,parent,7.538943055
445,w2,satis,child,8.038943055
446,w1,comm,parent,4.893170295
446,w1,comm,child,2.584505026
446,w2,comm,parent,4.23883766
446,w2,comm,child,4.73883766
446,w1,satis,parent,7.209296002
446,w1,satis,child,4.900630734
446,w2,satis,parent,6.554963368
446,w2,satis,child,7.054963368
447,w1,comm,parent,6.336698016
447,w1,comm,child,6.380445466
447,w2,comm,parent,6.858571741
447,w2,comm,child,7.358571741
447,w1,satis,parent,8.665979084
447,w1,satis,child,8.709726534
447,w2,satis,parent,9.187852809
447,w2,satis,child,9.687852809
448,w1,comm,parent,5.521281361
448,w1,comm,child,4.237122787
448,w2,comm,parent,5.379202074
448,w2,comm,child,5.879202074
448,w1,satis,parent,7.365420742
448,w1,satis,child,6.081262169
448,w2,satis,parent,7.223341456
448,w2,satis,child,7.723341456
449,w1,comm,parent,6.066380814
449,w1,comm,child,6.69866613
449,w2,comm,parent,6.882523472
449,w2,comm,child,7.382523472
449,w1,satis,parent,8.057329069
449,w1,satis,child,8.689614386
449,w2,satis,parent,8.873471728
449,w2,satis,child,9.373471728
450,w1,comm,parent,3.83559194
450,w1,comm,child,4.689134142
450,w2,comm,parent,4.762363041
450,w2,comm,child,5.262363041
450,w1,satis,parent,5.821743896
450,w1,satis,child,6.675286098
450,w2,satis,parent,6.748514997
450,w2,satis,child,7.248514997
451,w1,comm,parent,3.851366761
451,w1,comm,child,4.881247232
451,w2,comm,parent,4.866306997
451,w2,comm,child,5.366306997
451,w1,satis,parent,4.455904341
451,w1,satis,child,5.485784811
451,w2,satis,parent,5.470844576
451,w2,satis,child,5.970844576
452,w1,comm,parent,4.644725308
452,w1,comm,child,4.525224094
452,w2,comm,parent,5.084974701
452,w2,comm,child,5.584974701
452,w1,satis,parent,6.389815117
452,w1,satis,child,6.270313903
452,w2,satis,parent,6.83006451
452,w2,satis,child,7.33006451
453,w1,comm,parent,3.208822595
453,w1,comm,child,3.468420685
453,w2,comm,parent,3.83862164
453,w2,comm,child,4.33862164
453,w1,satis,parent,4.815005379
453,w1,satis,child,5.074603468
453,w2,satis,parent,5.444804424
453,w2,satis,child,5.944804424
454,w1,comm,parent,5.113785374
454,w1,comm,child,4.794228445
454,w2,comm,parent,5.454006909
454,w2,comm,child,5.954006909
454,w1,satis,parent,6.980094891
454,w1,satis,child,6.660537963
454,w2,satis,parent,7.320316427
454,w2,satis,child,7.820316427
455,w1,comm,parent,2.956453077
455,w1,comm,child,3.177656605
455,w2,comm,parent,3.567054841
455,w2,comm,child,4.067054841
455,w1,satis,parent,4.653941322
455,w1,satis,child,4.875144851
455,w2,satis,parent,5.264543086
455,w2,satis,child,5.764543086
456,w1,comm,parent,4.051659096
456,w1,comm,child,3.692518353
456,w2,comm,parent,4.372088725
456,w2,comm,child,4.872088725
456,w1,satis,parent,6.92669394
456,w1,satis,child,6.567553197
456,w2,satis,parent,7.247123568
456,w2,satis,child,7.747123568
457,w1,comm,parent,4.947642747
457,w1,comm,child,5.233411263
457,w2,comm,parent,5.590527005
457,w2,comm,child,6.090527005
457,w1,satis,parent,7.079214958
457,w1,satis,child,7.364983474
457,w2,satis,parent,7.722099216
457,w2,satis,child,8.222099216
458,w1,comm,parent,5.275075242
458,w1,comm,child,6.79185531
458,w2,comm,parent,6.533465276
458,w2,comm,child,7.033465276
458,w1,satis,parent,7.374706059
458,w1,satis,child,8.891486126
458,w2,satis,parent,8.633096093
458,w2,satis,child,9.133096093
459,w1,comm,parent,2.721204244
459,w1,comm,child,1.59859957
459,w2,comm,parent,2.659901907
459,w2,comm,child,3.159901907
459,w1,satis,parent,4.545778047
459,w1,satis,child,3.423173373
459,w2,satis,parent,4.48447571
459,w2,satis,child,4.98447571
460,w1,comm,parent,4.224062575
460,w1,comm,child,5.301706832
460,w2,comm,parent,5.262884703
460,w2,comm,child,5.762884703
460,w1,satis,parent,6.153129647
460,w1,satis,child,7.230773903
460,w2,satis,parent,7.191951775
460,w2,satis,child,7.691951775
461,w1,comm,parent,5.114013094
461,w1,comm,child,4.99597522
461,w2,comm,parent,5.554994157
461,w2,comm,child,6.054994157
461,w1,satis,parent,6.798306369
461,w1,satis,child,6.680268496
461,w2,satis,parent,7.239287433
461,w2,satis,child,7.739287433
462,w1,comm,parent,3.36813488
462,w1,comm,child,2.377638492
462,w2,comm,parent,3.372886686
462,w2,comm,child,3.872886686
462,w1,satis,parent,5.483451352
462,w1,satis,child,4.492954964
462,w2,satis,parent,5.488203158
462,w2,satis,child,5.988203158
463,w1,comm,parent,5.908513198
463,w1,comm,child,7.515955296
463,w2,comm,parent,7.212234247
463,w2,comm,child,7.712234247
463,w1,satis,parent,8.638104422
463,w1,satis,child,10.24554652
463,w2,satis,parent,9.941825471
463,w2,satis,child,10.44182547
464,w1,comm,parent,5.993929397
464,w1,comm,child,7.148986636
464,w2,comm,parent,7.071458017
464,w2,comm,child,7.571458017
464,w1,satis,parent,8.964922628
464,w1,satis,child,10.11997987
464,w2,satis,parent,10.04245125
464,w2,satis,child,10.54245125
465,w1,comm,parent,3.052440117
465,w1,comm,child,4.137845399
465,w2,comm,parent,4.095142758
465,w2,comm,child,4.595142758
465,w1,satis,parent,5.457033405
465,w1,satis,child,6.542438687
465,w2,satis,parent,6.499736046
465,w2,satis,child,6.999736046
466,w1,comm,parent,6.280838727
466,w1,comm,child,8.550861289
466,w2,comm,parent,7.915850008
466,w2,comm,child,8.415850008
466,w1,satis,parent,8.692435146
466,w1,satis,child,10.96245771
466,w2,satis,parent,10.32744643
466,w2,satis,child,10.82744643
467,w1,comm,parent,4.536214268
467,w1,comm,child,3.432539941
467,w2,comm,parent,4.484377105
467,w2,comm,child,4.984377105
467,w1,satis,parent,6.889287728
467,w1,satis,child,5.785613401
467,w2,satis,parent,6.837450564
467,w2,satis,child,7.337450564
468,w1,comm,parent,6.238968738
468,w1,comm,child,6.317772035
468,w2,comm,parent,6.778370386
468,w2,comm,child,7.278370386
468,w1,satis,parent,8.131407603
468,w1,satis,child,8.210210899
468,w2,satis,parent,8.670809251
468,w2,satis,child,9.170809251
469,w1,comm,parent,5.031637768
469,w1,comm,child,6.061962631
469,w2,comm,parent,6.0468002
469,w2,comm,child,6.5468002
469,w1,satis,parent,6.15048187
469,w1,satis,child,7.180806733
469,w2,satis,parent,7.165644302
469,w2,satis,child,7.665644302
470,w1,comm,parent,5.189622445
470,w1,comm,child,4.723244408
470,w2,comm,parent,5.456433427
470,w2,comm,child,5.956433427
470,w1,satis,parent,6.654216981
470,w1,satis,child,6.187838945
470,w2,satis,parent,6.921027963
470,w2,satis,child,7.421027963
471,w1,comm,parent,5.617451419
471,w1,comm,child,4.210674996
471,w2,comm,parent,5.414063207
471,w2,comm,child,5.914063207
471,w1,satis,parent,7.290428576
471,w1,satis,child,5.883652152
471,w2,satis,parent,7.087040364
471,w2,satis,child,7.587040364
472,w1,comm,parent,6.025679681
472,w1,comm,child,5.871953795
472,w2,comm,parent,6.448816738
472,w2,comm,child,6.948816738
472,w1,satis,parent,8.467282354
472,w1,satis,child,8.313556468
472,w2,satis,parent,8.890419411
472,w2,satis,child,9.390419411
473,w1,comm,parent,5.519183089
473,w1,comm,child,5.706792337
473,w2,comm,parent,6.112987713
473,w2,comm,child,6.612987713
473,w1,satis,parent,6.593159705
473,w1,satis,child,6.780768953
473,w2,satis,parent,7.186964329
473,w2,satis,child,7.686964329
474,w1,comm,parent,5.380712086
474,w1,comm,child,6.705326478
474,w2,comm,parent,6.543019282
474,w2,comm,child,7.043019282
474,w1,satis,parent,6.958632265
474,w1,satis,child,8.283246658
474,w2,satis,parent,8.120939461
474,w2,satis,child,8.620939461
475,w1,comm,parent,4.66330976
475,w1,comm,child,4.66399949
475,w2,comm,parent,5.163654625
475,w2,comm,child,5.663654625
475,w1,satis,parent,6.577306387
475,w1,satis,child,6.577996118
475,w2,satis,parent,7.077651252
475,w2,satis,child,7.577651252
476,w1,comm,parent,4.798771636
476,w1,comm,child,4.817631727
476,w2,comm,parent,5.308201682
476,w2,comm,child,5.808201682
476,w1,satis,parent,6.243071684
476,w1,satis,child,6.261931775
476,w2,satis,parent,6.752501729
476,w2,satis,child,7.252501729
477,w1,comm,parent,5.203895462
477,w1,comm,child,6.924652535
477,w2,comm,parent,6.564273999
477,w2,comm,child,7.064273999
477,w1,satis,parent,7.357450588
477,w1,satis,child,9.078207662
477,w2,satis,parent,8.717829125
477,w2,satis,child,9.217829125
478,w1,comm,parent,4.054422982
478,w1,comm,child,4.453209811
478,w2,comm,parent,4.753816396
478,w2,comm,child,5.253816396
478,w1,satis,parent,5.521621936
478,w1,satis,child,5.920408765
478,w2,satis,parent,6.221015351
478,w2,satis,child,6.721015351
479,w1,comm,parent,5.745287355
479,w1,comm,child,5.868747581
479,w2,comm,parent,6.307017468
479,w2,comm,child,6.807017468
479,w1,satis,parent,8.134951602
479,w1,satis,child,8.258411828
479,w2,satis,parent,8.696681715
479,w2,satis,child,9.196681715
480,w1,comm,parent,2.861482006
480,w1,comm,child,1.502658606
480,w2,comm,parent,2.682070306
480,w2,comm,child,3.182070306
480,w1,satis,parent,5.095598962
480,w1,satis,child,3.736775562
480,w2,satis,parent,4.916187262
480,w2,satis,child,5.416187262
481,w1,comm,parent,5.21786631
481,w1,comm,child,6.439978604
481,w2,comm,parent,6.328922457
481,w2,comm,child,6.828922457
481,w1,satis,parent,7.387672538
481,w1,satis,child,8.609784832
481,w2,satis,parent,8.498728685
481,w2,satis,child,8.998728685
482,w1,comm,parent,4.610714117
482,w1,comm,child,5.012220951
482,w2,comm,parent,5.311467534
482,w2,comm,child,5.811467534
482,w1,satis,parent,7.002522077
482,w1,satis,child,7.404028911
482,w2,satis,parent,7.703275494
482,w2,satis,child,8.203275494
483,w1,comm,parent,4.166723144
483,w1,comm,child,3.311943612
483,w2,comm,parent,4.239333378
483,w2,comm,child,4.739333378
483,w1,satis,parent,6.421414946
483,w1,satis,child,5.566635415
483,w2,satis,parent,6.49402518
483,w2,satis,child,6.99402518
484,w1,comm,parent,4.510825171
484,w1,comm,child,5.442282918
484,w2,comm,parent,5.476554045
484,w2,comm,child,5.976554045
484,w1,satis,parent,7.112490273
484,w1,satis,child,8.04394802
484,w2,satis,parent,8.078219147
484,w2,satis,child,8.578219147
485,w1,comm,parent,5.576177172
485,w1,comm,child,6.125979075
485,w2,comm,parent,6.351078123
485,w2,comm,child,6.851078123
485,w1,satis,parent,7.289606169
485,w1,satis,child,7.839408072
485,w2,satis,parent,8.064507121
485,w2,satis,child,8.564507121
486,w1,comm,parent,5.361437054
486,w1,comm,child,6.156725461
486,w2,comm,parent,6.259081257
486,w2,comm,child,6.759081257
486,w1,satis,parent,7.863606216
486,w1,satis,child,8.658894623
486,w2,satis,parent,8.761250419
486,w2,satis,child,9.261250419
487,w1,comm,parent,4.512155867
487,w1,comm,child,5.820688344
487,w2,comm,parent,5.666422105
487,w2,comm,child,6.166422105
487,w1,satis,parent,5.595987467
487,w1,satis,child,6.904519944
487,w2,satis,parent,6.750253705
487,w2,satis,child,7.250253705
488,w1,comm,parent,4.987580546
488,w1,comm,child,5.296417389
488,w2,comm,parent,5.641998968
488,w2,comm,child,6.141998968
488,w1,satis,parent,6.886366978
488,w1,satis,child,7.195203821
488,w2,satis,parent,7.5407854
488,w2,satis,child,8.0407854
489,w1,comm,parent,5.644226992
489,w1,comm,child,4.113955176
489,w2,comm,parent,5.379091084
489,w2,comm,child,5.879091084
489,w1,satis,parent,7.0988804
489,w1,satis,child,5.568608584
489,w2,satis,parent,6.833744492
489,w2,satis,child,7.333744492
490,w1,comm,parent,5.212730099
490,w1,comm,child,6.364602236
490,w2,comm,parent,6.288666168
490,w2,comm,child,6.788666168
490,w1,satis,parent,7.683492613
490,w1,satis,child,8.83536475
490,w2,satis,parent,8.759428682
490,w2,satis,child,9.259428682
491,w1,comm,parent,3.748559887
491,w1,comm,child,4.526073074
491,w2,comm,parent,4.63731648
491,w2,comm,child,5.13731648
491,w1,satis,parent,5.398268495
491,w1,satis,child,6.175781681
491,w2,satis,parent,6.287025088
491,w2,satis,child,6.787025088
492,w1,comm,parent,6.045458132
492,w1,comm,child,5.246940765
492,w2,comm,parent,6.146199449
492,w2,comm,child,6.646199449
492,w1,satis,parent,8.542594336
492,w1,satis,child,7.74407697
492,w2,satis,parent,8.643335653
492,w2,satis,child,9.143335653
493,w1,comm,parent,5.709832341
493,w1,comm,child,3.528634068
493,w2,comm,parent,5.119233204
493,w2,comm,child,5.619233204
493,w1,satis,parent,8.022108696
493,w1,satis,child,5.840910423
493,w2,satis,parent,7.43150956
493,w2,satis,child,7.93150956
494,w1,comm,parent,4.217087163
494,w1,comm,child,3.163572445
494,w2,comm,parent,4.190329804
494,w2,comm,child,4.690329804
494,w1,satis,parent,5.589026962
494,w1,satis,child,4.535512243
494,w2,satis,parent,5.562269603
494,w2,satis,child,6.062269603
495,w1,comm,parent,4.274681501
495,w1,comm,child,4.742276895
495,w2,comm,parent,5.008479198
495,w2,comm,child,5.508479198
495,w1,satis,parent,7.213034834
495,w1,satis,child,7.680630228
495,w2,satis,parent,7.946832531
495,w2,satis,child,8.446832531
496,w1,comm,parent,4.642110759
496,w1,comm,child,4.646873843
496,w2,comm,parent,5.144492301
496,w2,comm,child,5.644492301
496,w1,satis,parent,6.987121285
496,w1,satis,child,6.991884368
496,w2,satis,parent,7.489502826
496,w2,satis,child,7.989502826
497,w1,comm,parent,6.5428217
497,w1,comm,child,7.236964768
497,w2,comm,parent,7.389893234
497,w2,comm,child,7.889893234
497,w1,satis,parent,9.366796195
497,w1,satis,child,10.06093926
497,w2,satis,parent,10.21386773
497,w2,satis,child,10.71386773
498,w1,comm,parent,5.129636961
498,w1,comm,child,6.211219774
498,w2,comm,parent,6.170428368
498,w2,comm,child,6.670428368
498,w1,satis,parent,7.648958013
498,w1,satis,child,8.730540826
498,w2,satis,parent,8.68974942
498,w2,satis,child,9.18974942
499,w1,comm,parent,4.523229399
499,w1,comm,child,3.088973521
499,w2,comm,parent,4.30610146
499,w2,comm,child,4.80610146
499,w1,satis,parent,6.406737201
499,w1,satis,child,4.972481323
499,w2,satis,parent,6.189609262
499,w2,satis,child,6.689609262
500,w1,comm,parent,4.150131758
500,w1,comm,child,4.809980842
500,w2,comm,parent,4.9800563
500,w2,comm,child,5.4800563
500,w1,satis,parent,5.951021233
500,w1,satis,child,6.610870318
500,w2,satis,parent,6.780945776
500,w2,satis,child,7.280945776
